source_type,symbol,address,section,symbol_type,size,scope,data_type,owner_source_path,owner_section,evidence_ref,source_origin
data_symbol,@231,0x804D9F2C,.sdata2,object,0x4,local,float,src/melee/ft/chara/ftMasterHand/ftMh_RockCrush.c,.sdata2,/Users/Ford/Github Repos/oss/gamecube-decomp-harness/projects/melee/state/epoch_worktree/config/GALE01/symbols.txt#line=30989,symbols_txt
data_symbol,@239,0x804D9F30,.sdata2,object,0x4,local,float,src/melee/ft/chara/ftMasterHand/ftMh_PaperCrush.c,.sdata2,/Users/Ford/Github Repos/oss/gamecube-decomp-harness/projects/melee/state/epoch_worktree/config/GALE01/symbols.txt#line=30990,symbols_txt
data_symbol,@240,0x804D9F34,.sdata2,object,0x4,local,float,src/melee/ft/chara/ftMasterHand/ftMh_PaperCrush.c,.sdata2,/Users/Ford/Github Repos/oss/gamecube-decomp-harness/projects/melee/state/epoch_worktree/config/GALE01/symbols.txt#line=30991,symbols_txt
data_symbol,@255,0x804D9F38,.sdata2,object,0x8,local,double,src/melee/ft/chara/ftMasterHand/ftMh_PaperCrush.c,.sdata2,/Users/Ford/Github Repos/oss/gamecube-decomp-harness/projects/melee/state/epoch_worktree/config/GALE01/symbols.txt#line=30992,symbols_txt
data_symbol,@231,0x804D9F40,.sdata2,object,0x4,local,float,src/melee/ft/chara/ftMasterHand/ftMh_Poke.c,.sdata2,/Users/Ford/Github Repos/oss/gamecube-decomp-harness/projects/melee/state/epoch_worktree/config/GALE01/symbols.txt#line=30993,symbols_txt
data_symbol,@232,0x804D9F44,.sdata2,object,0x4,local,float,src/melee/ft/chara/ftMasterHand/ftMh_Poke.c,.sdata2,/Users/Ford/Github Repos/oss/gamecube-decomp-harness/projects/melee/state/epoch_worktree/config/GALE01/symbols.txt#line=30994,symbols_txt
data_symbol,@234,0x804D9F48,.sdata2,object,0x8,local,double,src/melee/ft/chara/ftMasterHand/ftMh_Poke.c,.sdata2,/Users/Ford/Github Repos/oss/gamecube-decomp-harness/projects/melee/state/epoch_worktree/config/GALE01/symbols.txt#line=30995,symbols_txt
data_symbol,@277,0x804D9F50,.sdata2,object,0x8,local,double,src/melee/ft/chara/ftMasterHand/ftMh_Poke.c,.sdata2,/Users/Ford/Github Repos/oss/gamecube-decomp-harness/projects/melee/state/epoch_worktree/config/GALE01/symbols.txt#line=30996,symbols_txt
data_symbol,@278,0x804D9F58,.sdata2,object,0x8,local,double,src/melee/ft/chara/ftMasterHand/ftMh_Poke.c,.sdata2,/Users/Ford/Github Repos/oss/gamecube-decomp-harness/projects/melee/state/epoch_worktree/config/GALE01/symbols.txt#line=30997,symbols_txt
data_symbol,@231,0x804D9F60,.sdata2,object,0x4,local,float,src/melee/ft/chara/ftMasterHand/ftMh_FingerBeam.c,.sdata2,/Users/Ford/Github Repos/oss/gamecube-decomp-harness/projects/melee/state/epoch_worktree/config/GALE01/symbols.txt#line=30998,symbols_txt
data_symbol,@232,0x804D9F64,.sdata2,object,0x4,local,float,src/melee/ft/chara/ftMasterHand/ftMh_FingerBeam.c,.sdata2,/Users/Ford/Github Repos/oss/gamecube-decomp-harness/projects/melee/state/epoch_worktree/config/GALE01/symbols.txt#line=30999,symbols_txt
data_symbol,@239,0x804D9F68,.sdata2,object,0x4,local,float,src/melee/ft/chara/ftMasterHand/ftMh_FingerGun.c,.sdata2,/Users/Ford/Github Repos/oss/gamecube-decomp-harness/projects/melee/state/epoch_worktree/config/GALE01/symbols.txt#line=31000,symbols_txt
data_symbol,@240,0x804D9F6C,.sdata2,object,0x4,local,float,src/melee/ft/chara/ftMasterHand/ftMh_FingerGun.c,.sdata2,/Users/Ford/Github Repos/oss/gamecube-decomp-harness/projects/melee/state/epoch_worktree/config/GALE01/symbols.txt#line=31001,symbols_txt
data_symbol,@243,0x804D9F70,.sdata2,object,0x8,local,double,src/melee/ft/chara/ftMasterHand/ftMh_FingerGun.c,.sdata2,/Users/Ford/Github Repos/oss/gamecube-decomp-harness/projects/melee/state/epoch_worktree/config/GALE01/symbols.txt#line=31002,symbols_txt
data_symbol,@285,0x804D9F78,.sdata2,object,0x8,local,double,src/melee/ft/chara/ftMasterHand/ftMh_FingerGun.c,.sdata2,/Users/Ford/Github Repos/oss/gamecube-decomp-harness/projects/melee/state/epoch_worktree/config/GALE01/symbols.txt#line=31003,symbols_txt
data_symbol,@286,0x804D9F80,.sdata2,object,0x8,local,double,src/melee/ft/chara/ftMasterHand/ftMh_FingerGun.c,.sdata2,/Users/Ford/Github Repos/oss/gamecube-decomp-harness/projects/melee/state/epoch_worktree/config/GALE01/symbols.txt#line=31004,symbols_txt
data_symbol,@238,0x804D9F88,.sdata2,object,0x4,local,float,src/melee/ft/chara/ftMasterHand/ftMh_FingerGun3.c,.sdata2,/Users/Ford/Github Repos/oss/gamecube-decomp-harness/projects/melee/state/epoch_worktree/config/GALE01/symbols.txt#line=31005,symbols_txt
data_symbol,@239,0x804D9F8C,.sdata2,object,0x4,local,float,src/melee/ft/chara/ftMasterHand/ftMh_FingerGun3.c,.sdata2,/Users/Ford/Github Repos/oss/gamecube-decomp-harness/projects/melee/state/epoch_worktree/config/GALE01/symbols.txt#line=31006,symbols_txt
data_symbol,@239,0x804D9F90,.sdata2,object,0x4,local,float,src/melee/ft/chara/ftMasterHand/ftMh_BackAirplane1.c,.sdata2,/Users/Ford/Github Repos/oss/gamecube-decomp-harness/projects/melee/state/epoch_worktree/config/GALE01/symbols.txt#line=31007,symbols_txt
data_symbol,@240,0x804D9F94,.sdata2,object,0x4,local,float,src/melee/ft/chara/ftMasterHand/ftMh_BackAirplane1.c,.sdata2,/Users/Ford/Github Repos/oss/gamecube-decomp-harness/projects/melee/state/epoch_worktree/config/GALE01/symbols.txt#line=31008,symbols_txt
data_symbol,@237,0x804D9F98,.sdata2,object,0x4,local,float,src/melee/ft/chara/ftMasterHand/ftMh_BackAirplane2.c,.sdata2,/Users/Ford/Github Repos/oss/gamecube-decomp-harness/projects/melee/state/epoch_worktree/config/GALE01/symbols.txt#line=31009,symbols_txt
data_symbol,@238,0x804D9F9C,.sdata2,object,0x4,local,float,src/melee/ft/chara/ftMasterHand/ftMh_BackAirplane2.c,.sdata2,/Users/Ford/Github Repos/oss/gamecube-decomp-harness/projects/melee/state/epoch_worktree/config/GALE01/symbols.txt#line=31010,symbols_txt
data_symbol,@238,0x804D9FA0,.sdata2,object,0x4,local,float,src/melee/ft/chara/ftMasterHand/ftMh_BackAirplane3.c,.sdata2,/Users/Ford/Github Repos/oss/gamecube-decomp-harness/projects/melee/state/epoch_worktree/config/GALE01/symbols.txt#line=31011,symbols_txt
data_symbol,@239,0x804D9FA4,.sdata2,object,0x4,local,float,src/melee/ft/chara/ftMasterHand/ftMh_BackAirplane3.c,.sdata2,/Users/Ford/Github Repos/oss/gamecube-decomp-harness/projects/melee/state/epoch_worktree/config/GALE01/symbols.txt#line=31012,symbols_txt
data_symbol,@241,0x804D9FA8,.sdata2,object,0x8,local,double,src/melee/ft/chara/ftMasterHand/ftMh_BackAirplane3.c,.sdata2,/Users/Ford/Github Repos/oss/gamecube-decomp-harness/projects/melee/state/epoch_worktree/config/GALE01/symbols.txt#line=31013,symbols_txt
data_symbol,@249,0x804D9FB0,.sdata2,object,0x4,local,float,src/melee/ft/chara/ftMasterHand/ftMh_BackCrush_0.c,.sdata2,/Users/Ford/Github Repos/oss/gamecube-decomp-harness/projects/melee/state/epoch_worktree/config/GALE01/symbols.txt#line=31014,symbols_txt
data_symbol,@250,0x804D9FB4,.sdata2,object,0x4,local,float,src/melee/ft/chara/ftMasterHand/ftMh_BackCrush_0.c,.sdata2,/Users/Ford/Github Repos/oss/gamecube-decomp-harness/projects/melee/state/epoch_worktree/config/GALE01/symbols.txt#line=31015,symbols_txt
data_symbol,@254,0x804D9FB8,.sdata2,object,0x8,local,double,src/melee/ft/chara/ftMasterHand/ftMh_BackCrush_0.c,.sdata2,/Users/Ford/Github Repos/oss/gamecube-decomp-harness/projects/melee/state/epoch_worktree/config/GALE01/symbols.txt#line=31016,symbols_txt
data_symbol,@231,0x804D9FC0,.sdata2,object,0x4,local,float,src/melee/ft/chara/ftMasterHand/ftMh_BackCrush_1.c,.sdata2,/Users/Ford/Github Repos/oss/gamecube-decomp-harness/projects/melee/state/epoch_worktree/config/GALE01/symbols.txt#line=31017,symbols_txt
data_symbol,@232,0x804D9FC4,.sdata2,object,0x4,local,float,src/melee/ft/chara/ftMasterHand/ftMh_BackCrush_1.c,.sdata2,/Users/Ford/Github Repos/oss/gamecube-decomp-harness/projects/melee/state/epoch_worktree/config/GALE01/symbols.txt#line=31018,symbols_txt
data_symbol,@240,0x804D9FC8,.sdata2,object,0x4,local,float,src/melee/ft/chara/ftMasterHand/ftMh_BackDisappear.c,.sdata2,/Users/Ford/Github Repos/oss/gamecube-decomp-harness/projects/melee/state/epoch_worktree/config/GALE01/symbols.txt#line=31019,symbols_txt
data_symbol,@241,0x804D9FCC,.sdata2,object,0x4,local,float,src/melee/ft/chara/ftMasterHand/ftMh_BackDisappear.c,.sdata2,/Users/Ford/Github Repos/oss/gamecube-decomp-harness/projects/melee/state/epoch_worktree/config/GALE01/symbols.txt#line=31020,symbols_txt
data_symbol,@279,0x804D9FD0,.sdata2,object,0x8,local,double,src/melee/ft/chara/ftMasterHand/ftMh_BackDisappear.c,.sdata2,/Users/Ford/Github Repos/oss/gamecube-decomp-harness/projects/melee/state/epoch_worktree/config/GALE01/symbols.txt#line=31021,symbols_txt
data_symbol,@280,0x804D9FD8,.sdata2,object,0x8,local,double,src/melee/ft/chara/ftMasterHand/ftMh_BackDisappear.c,.sdata2,/Users/Ford/Github Repos/oss/gamecube-decomp-harness/projects/melee/state/epoch_worktree/config/GALE01/symbols.txt#line=31022,symbols_txt
data_symbol,@230,0x804D9FE0,.sdata2,object,0x4,local,float,src/melee/ft/chara/ftMasterHand/ftMh_Squeeze.c,.sdata2,/Users/Ford/Github Repos/oss/gamecube-decomp-harness/projects/melee/state/epoch_worktree/config/GALE01/symbols.txt#line=31023,symbols_txt
data_symbol,@231,0x804D9FE4,.sdata2,object,0x4,local,float,src/melee/ft/chara/ftMasterHand/ftMh_Squeeze.c,.sdata2,/Users/Ford/Github Repos/oss/gamecube-decomp-harness/projects/melee/state/epoch_worktree/config/GALE01/symbols.txt#line=31024,symbols_txt
data_symbol,@230,0x804D9FE8,.sdata2,object,0x4,local,float,src/melee/ft/chara/ftMasterHand/ftMh_Wait1_1.c,.sdata2,/Users/Ford/Github Repos/oss/gamecube-decomp-harness/projects/melee/state/epoch_worktree/config/GALE01/symbols.txt#line=31025,symbols_txt
data_symbol,@231,0x804D9FEC,.sdata2,object,0x4,local,float,src/melee/ft/chara/ftMasterHand/ftMh_Wait1_1.c,.sdata2,/Users/Ford/Github Repos/oss/gamecube-decomp-harness/projects/melee/state/epoch_worktree/config/GALE01/symbols.txt#line=31026,symbols_txt
data_symbol,@244,0x804D9FF0,.sdata2,object,0x4,local,float,src/melee/ft/chara/ftMasterHand/ftMh_Squeezing.c,.sdata2,/Users/Ford/Github Repos/oss/gamecube-decomp-harness/projects/melee/state/epoch_worktree/config/GALE01/symbols.txt#line=31027,symbols_txt
data_symbol,@245,0x804D9FF4,.sdata2,object,0x4,local,float,src/melee/ft/chara/ftMasterHand/ftMh_Squeezing.c,.sdata2,/Users/Ford/Github Repos/oss/gamecube-decomp-harness/projects/melee/state/epoch_worktree/config/GALE01/symbols.txt#line=31028,symbols_txt
data_symbol,@257,0x804D9FF8,.sdata2,object,0x4,local,float,src/melee/ft/chara/ftMasterHand/ftMh_Squeezing.c,.sdata2,/Users/Ford/Github Repos/oss/gamecube-decomp-harness/projects/melee/state/epoch_worktree/config/GALE01/symbols.txt#line=31029,symbols_txt
data_symbol,@236,0x804DA000,.sdata2,object,0x4,local,float,src/melee/ft/chara/ftMasterHand/ftMh_Throw.c,.sdata2,/Users/Ford/Github Repos/oss/gamecube-decomp-harness/projects/melee/state/epoch_worktree/config/GALE01/symbols.txt#line=31030,symbols_txt
data_symbol,@237,0x804DA004,.sdata2,object,0x4,local,float,src/melee/ft/chara/ftMasterHand/ftMh_Throw.c,.sdata2,/Users/Ford/Github Repos/oss/gamecube-decomp-harness/projects/melee/state/epoch_worktree/config/GALE01/symbols.txt#line=31031,symbols_txt
data_symbol,@247,0x804DA008,.sdata2,object,0x4,local,float,src/melee/ft/chara/ftMasterHand/ftMh_Slam.c,.sdata2,/Users/Ford/Github Repos/oss/gamecube-decomp-harness/projects/melee/state/epoch_worktree/config/GALE01/symbols.txt#line=31032,symbols_txt
data_symbol,@248,0x804DA00C,.sdata2,object,0x4,local,float,src/melee/ft/chara/ftMasterHand/ftMh_Slam.c,.sdata2,/Users/Ford/Github Repos/oss/gamecube-decomp-harness/projects/melee/state/epoch_worktree/config/GALE01/symbols.txt#line=31033,symbols_txt
data_symbol,@244,0x804DA010,.sdata2,object,0x4,local,float,src/melee/ft/chara/ftMasterHand/ftMh_TagCrush.c,.sdata2,/Users/Ford/Github Repos/oss/gamecube-decomp-harness/projects/melee/state/epoch_worktree/config/GALE01/symbols.txt#line=31034,symbols_txt
data_symbol,@245,0x804DA014,.sdata2,object,0x4,local,float,src/melee/ft/chara/ftMasterHand/ftMh_TagCrush.c,.sdata2,/Users/Ford/Github Repos/oss/gamecube-decomp-harness/projects/melee/state/epoch_worktree/config/GALE01/symbols.txt#line=31035,symbols_txt
data_symbol,@248,0x804DA018,.sdata2,object,0x4,local,float,src/melee/ft/chara/ftMasterHand/ftMh_TagApplaud.c,.sdata2,/Users/Ford/Github Repos/oss/gamecube-decomp-harness/projects/melee/state/epoch_worktree/config/GALE01/symbols.txt#line=31036,symbols_txt
data_symbol,@249,0x804DA01C,.sdata2,object,0x4,local,float,src/melee/ft/chara/ftMasterHand/ftMh_TagApplaud.c,.sdata2,/Users/Ford/Github Repos/oss/gamecube-decomp-harness/projects/melee/state/epoch_worktree/config/GALE01/symbols.txt#line=31037,symbols_txt
data_symbol,@272,0x804DA020,.sdata2,object,0x4,local,float,src/melee/ft/chara/ftMasterHand/ftMh_TagRockPaper.c,.sdata2,/Users/Ford/Github Repos/oss/gamecube-decomp-harness/projects/melee/state/epoch_worktree/config/GALE01/symbols.txt#line=31038,symbols_txt
data_symbol,@273,0x804DA024,.sdata2,object,0x4,local,float,src/melee/ft/chara/ftMasterHand/ftMh_TagRockPaper.c,.sdata2,/Users/Ford/Github Repos/oss/gamecube-decomp-harness/projects/melee/state/epoch_worktree/config/GALE01/symbols.txt#line=31039,symbols_txt
data_symbol,neg1,0x804DA028,.sdata2,object,0x4,global,float,src/melee/ft/chara/ftMasterHand/ftMh_TagRockPaper.c,.sdata2,/Users/Ford/Github Repos/oss/gamecube-decomp-harness/projects/melee/state/epoch_worktree/config/GALE01/symbols.txt#line=31040,symbols_txt
data_symbol,@229,0x804DA030,.sdata2,object,0x4,local,float,src/melee/ft/chara/ftMasterHand/ftMh_TagCancel.c,.sdata2,/Users/Ford/Github Repos/oss/gamecube-decomp-harness/projects/melee/state/epoch_worktree/config/GALE01/symbols.txt#line=31041,symbols_txt
data_symbol,@230,0x804DA034,.sdata2,object,0x4,local,float,src/melee/ft/chara/ftMasterHand/ftMh_TagCancel.c,.sdata2,/Users/Ford/Github Repos/oss/gamecube-decomp-harness/projects/melee/state/epoch_worktree/config/GALE01/symbols.txt#line=31042,symbols_txt
data_symbol,@234,0x804DA038,.sdata2,object,0x4,local,float,src/melee/ft/chara/ftMasterHand/ftMh_CaptureMasterHand.c,.sdata2,/Users/Ford/Github Repos/oss/gamecube-decomp-harness/projects/melee/state/epoch_worktree/config/GALE01/symbols.txt#line=31043,symbols_txt
data_symbol,@235,0x804DA03C,.sdata2,object,0x4,local,float,src/melee/ft/chara/ftMasterHand/ftMh_CaptureMasterHand.c,.sdata2,/Users/Ford/Github Repos/oss/gamecube-decomp-harness/projects/melee/state/epoch_worktree/config/GALE01/symbols.txt#line=31044,symbols_txt
data_symbol,@233,0x804DA040,.sdata2,object,0x4,local,float,src/melee/ft/chara/ftMasterHand/ftMh_CaptureDamageMasterHand.c,.sdata2,/Users/Ford/Github Repos/oss/gamecube-decomp-harness/projects/melee/state/epoch_worktree/config/GALE01/symbols.txt#line=31045,symbols_txt
data_symbol,@234,0x804DA044,.sdata2,object,0x4,local,float,src/melee/ft/chara/ftMasterHand/ftMh_CaptureDamageMasterHand.c,.sdata2,/Users/Ford/Github Repos/oss/gamecube-decomp-harness/projects/melee/state/epoch_worktree/config/GALE01/symbols.txt#line=31046,symbols_txt
data_symbol,@239,0x804DA048,.sdata2,object,0x4,local,float,src/melee/ft/chara/ftMasterHand/ftMh_ThrownMasterHand.c,.sdata2,/Users/Ford/Github Repos/oss/gamecube-decomp-harness/projects/melee/state/epoch_worktree/config/GALE01/symbols.txt#line=31047,symbols_txt
data_symbol,@240,0x804DA04C,.sdata2,object,0x4,local,float,src/melee/ft/chara/ftMasterHand/ftMh_ThrownMasterHand.c,.sdata2,/Users/Ford/Github Repos/oss/gamecube-decomp-harness/projects/melee/state/epoch_worktree/config/GALE01/symbols.txt#line=31048,symbols_txt
data_symbol,@227,0x804DA050,.sdata2,object,0x4,local,float,src/melee/ft/chara/ftCrazyHand/ftCh_Init.c,.sdata2,/Users/Ford/Github Repos/oss/gamecube-decomp-harness/projects/melee/state/epoch_worktree/config/GALE01/symbols.txt#line=31049,symbols_txt
data_symbol,@228,0x804DA054,.sdata2,object,0x4,local,float,src/melee/ft/chara/ftCrazyHand/ftCh_Init.c,.sdata2,/Users/Ford/Github Repos/oss/gamecube-decomp-harness/projects/melee/state/epoch_worktree/config/GALE01/symbols.txt#line=31050,symbols_txt
data_symbol,@198,0x804DA058,.sdata2,object,0x4,local,float,src/melee/ft/chara/ftCrazyHand/ftCh_Wait1_0.c,.sdata2,/Users/Ford/Github Repos/oss/gamecube-decomp-harness/projects/melee/state/epoch_worktree/config/GALE01/symbols.txt#line=31051,symbols_txt
data_symbol,@199,0x804DA05C,.sdata2,object,0x4,local,float,src/melee/ft/chara/ftCrazyHand/ftCh_Wait1_0.c,.sdata2,/Users/Ford/Github Repos/oss/gamecube-decomp-harness/projects/melee/state/epoch_worktree/config/GALE01/symbols.txt#line=31052,symbols_txt
data_symbol,@338,0x804DA060,.sdata2,object,0x4,local,float,src/melee/ft/chara/ftCrazyHand/ftCh_Wait1_0.c,.sdata2,/Users/Ford/Github Repos/oss/gamecube-decomp-harness/projects/melee/state/epoch_worktree/config/GALE01/symbols.txt#line=31053,symbols_txt
data_symbol,@185,0x804DA068,.sdata2,object,0x4,local,float,src/melee/ft/chara/ftCrazyHand/ftCh_Entry.c,.sdata2,/Users/Ford/Github Repos/oss/gamecube-decomp-harness/projects/melee/state/epoch_worktree/config/GALE01/symbols.txt#line=31054,symbols_txt
data_symbol,@186,0x804DA06C,.sdata2,object,0x4,local,float,src/melee/ft/chara/ftCrazyHand/ftCh_Entry.c,.sdata2,/Users/Ford/Github Repos/oss/gamecube-decomp-harness/projects/melee/state/epoch_worktree/config/GALE01/symbols.txt#line=31055,symbols_txt
data_symbol,@184,0x804DA070,.sdata2,object,0x4,local,float,src/melee/ft/chara/ftCrazyHand/ftCh_Damage_0.c,.sdata2,/Users/Ford/Github Repos/oss/gamecube-decomp-harness/projects/melee/state/epoch_worktree/config/GALE01/symbols.txt#line=31056,symbols_txt
data_symbol,@185,0x804DA074,.sdata2,object,0x4,local,float,src/melee/ft/chara/ftCrazyHand/ftCh_Damage_0.c,.sdata2,/Users/Ford/Github Repos/oss/gamecube-decomp-harness/projects/melee/state/epoch_worktree/config/GALE01/symbols.txt#line=31057,symbols_txt
data_symbol,@184,0x804DA078,.sdata2,object,0x4,local,float,src/melee/ft/chara/ftCrazyHand/ftCh_Sweep.c,.sdata2,/Users/Ford/Github Repos/oss/gamecube-decomp-harness/projects/melee/state/epoch_worktree/config/GALE01/symbols.txt#line=31058,symbols_txt
data_symbol,@185,0x804DA07C,.sdata2,object,0x4,local,float,src/melee/ft/chara/ftCrazyHand/ftCh_Sweep.c,.sdata2,/Users/Ford/Github Repos/oss/gamecube-decomp-harness/projects/melee/state/epoch_worktree/config/GALE01/symbols.txt#line=31059,symbols_txt
data_symbol,@188,0x804DA080,.sdata2,object,0x4,local,float,src/melee/ft/chara/ftCrazyHand/ftCh_SweepWait.c,.sdata2,/Users/Ford/Github Repos/oss/gamecube-decomp-harness/projects/melee/state/epoch_worktree/config/GALE01/symbols.txt#line=31060,symbols_txt
data_symbol,@189,0x804DA084,.sdata2,object,0x4,local,float,src/melee/ft/chara/ftCrazyHand/ftCh_SweepWait.c,.sdata2,/Users/Ford/Github Repos/oss/gamecube-decomp-harness/projects/melee/state/epoch_worktree/config/GALE01/symbols.txt#line=31061,symbols_txt
data_symbol,@184,0x804DA088,.sdata2,object,0x4,local,float,src/melee/ft/chara/ftCrazyHand/ftCh_Walk.c,.sdata2,/Users/Ford/Github Repos/oss/gamecube-decomp-harness/projects/melee/state/epoch_worktree/config/GALE01/symbols.txt#line=31062,symbols_txt
data_symbol,@185,0x804DA08C,.sdata2,object,0x4,local,float,src/melee/ft/chara/ftCrazyHand/ftCh_Walk.c,.sdata2,/Users/Ford/Github Repos/oss/gamecube-decomp-harness/projects/melee/state/epoch_worktree/config/GALE01/symbols.txt#line=31063,symbols_txt
data_symbol,@185,0x804DA090,.sdata2,object,0x4,local,float,src/melee/ft/chara/ftCrazyHand/ftCh_Drill.c,.sdata2,/Users/Ford/Github Repos/oss/gamecube-decomp-harness/projects/melee/state/epoch_worktree/config/GALE01/symbols.txt#line=31064,symbols_txt
data_symbol,@186,0x804DA094,.sdata2,object,0x4,local,float,src/melee/ft/chara/ftCrazyHand/ftCh_Drill.c,.sdata2,/Users/Ford/Github Repos/oss/gamecube-decomp-harness/projects/melee/state/epoch_worktree/config/GALE01/symbols.txt#line=31065,symbols_txt
data_symbol,@200,0x804DA098,.sdata2,object,0x8,local,double,src/melee/ft/chara/ftCrazyHand/ftCh_Drill.c,.sdata2,/Users/Ford/Github Repos/oss/gamecube-decomp-harness/projects/melee/state/epoch_worktree/config/GALE01/symbols.txt#line=31066,symbols_txt
data_symbol,@191,0x804DA0A0,.sdata2,object,0x4,local,float,src/melee/ft/chara/ftCrazyHand/ftCh_RockCrush_0.c,.sdata2,/Users/Ford/Github Repos/oss/gamecube-decomp-harness/projects/melee/state/epoch_worktree/config/GALE01/symbols.txt#line=31067,symbols_txt
data_symbol,@192,0x804DA0A4,.sdata2,object,0x4,local,float,src/melee/ft/chara/ftCrazyHand/ftCh_RockCrush_0.c,.sdata2,/Users/Ford/Github Repos/oss/gamecube-decomp-harness/projects/melee/state/epoch_worktree/config/GALE01/symbols.txt#line=31068,symbols_txt
data_symbol,@194,0x804DA0A8,.sdata2,object,0x8,local,double,src/melee/ft/chara/ftCrazyHand/ftCh_RockCrush_0.c,.sdata2,/Users/Ford/Github Repos/oss/gamecube-decomp-harness/projects/melee/state/epoch_worktree/config/GALE01/symbols.txt#line=31069,symbols_txt
data_symbol,@232,0x804DA0B0,.sdata2,object,0x8,local,double,src/melee/ft/chara/ftCrazyHand/ftCh_RockCrush_0.c,.sdata2,/Users/Ford/Github Repos/oss/gamecube-decomp-harness/projects/melee/state/epoch_worktree/config/GALE01/symbols.txt#line=31070,symbols_txt
data_symbol,@233,0x804DA0B8,.sdata2,object,0x8,local,double,src/melee/ft/chara/ftCrazyHand/ftCh_RockCrush_0.c,.sdata2,/Users/Ford/Github Repos/oss/gamecube-decomp-harness/projects/melee/state/epoch_worktree/config/GALE01/symbols.txt#line=31071,symbols_txt
data_symbol,@185,0x804DA0C0,.sdata2,object,0x4,local,float,src/melee/ft/chara/ftCrazyHand/ftCh_RockCrush_1.c,.sdata2,/Users/Ford/Github Repos/oss/gamecube-decomp-harness/projects/melee/state/epoch_worktree/config/GALE01/symbols.txt#line=31072,symbols_txt
data_symbol,@186,0x804DA0C4,.sdata2,object,0x4,local,float,src/melee/ft/chara/ftCrazyHand/ftCh_RockCrush_1.c,.sdata2,/Users/Ford/Github Repos/oss/gamecube-decomp-harness/projects/melee/state/epoch_worktree/config/GALE01/symbols.txt#line=31073,symbols_txt
data_symbol,@187,0x804DA0C8,.sdata2,object,0x4,local,float,src/melee/ft/chara/ftCrazyHand/ftCh_RockCrush_1.c,.sdata2,/Users/Ford/Github Repos/oss/gamecube-decomp-harness/projects/melee/state/epoch_worktree/config/GALE01/symbols.txt#line=31074,symbols_txt
data_symbol,@201,0x804DA0D0,.sdata2,object,0x8,local,double,src/melee/ft/chara/ftCrazyHand/ftCh_RockCrush_1.c,.sdata2,/Users/Ford/Github Repos/oss/gamecube-decomp-harness/projects/melee/state/epoch_worktree/config/GALE01/symbols.txt#line=31075,symbols_txt
data_symbol,@185,0x804DA0D8,.sdata2,object,0x4,local,float,src/melee/ft/chara/ftCrazyHand/ftCh_Poke.c,.sdata2,/Users/Ford/Github Repos/oss/gamecube-decomp-harness/projects/melee/state/epoch_worktree/config/GALE01/symbols.txt#line=31076,symbols_txt
data_symbol,@186,0x804DA0DC,.sdata2,object,0x4,local,float,src/melee/ft/chara/ftCrazyHand/ftCh_Poke.c,.sdata2,/Users/Ford/Github Repos/oss/gamecube-decomp-harness/projects/melee/state/epoch_worktree/config/GALE01/symbols.txt#line=31077,symbols_txt
data_symbol,@185,0x804DA0E0,.sdata2,object,0x4,local,float,src/melee/ft/chara/ftCrazyHand/ftCh_FingerBeam_0.c,.sdata2,/Users/Ford/Github Repos/oss/gamecube-decomp-harness/projects/melee/state/epoch_worktree/config/GALE01/symbols.txt#line=31078,symbols_txt
data_symbol,@186,0x804DA0E4,.sdata2,object,0x4,local,float,src/melee/ft/chara/ftCrazyHand/ftCh_FingerBeam_0.c,.sdata2,/Users/Ford/Github Repos/oss/gamecube-decomp-harness/projects/melee/state/epoch_worktree/config/GALE01/symbols.txt#line=31079,symbols_txt
data_symbol,@189,0x804DA0E8,.sdata2,object,0x4,local,float,src/melee/ft/chara/ftCrazyHand/ftCh_FingerBeam.c,.sdata2,/Users/Ford/Github Repos/oss/gamecube-decomp-harness/projects/melee/state/epoch_worktree/config/GALE01/symbols.txt#line=31080,symbols_txt
data_symbol,@190,0x804DA0EC,.sdata2,object,0x4,local,float,src/melee/ft/chara/ftCrazyHand/ftCh_FingerBeam.c,.sdata2,/Users/Ford/Github Repos/oss/gamecube-decomp-harness/projects/melee/state/epoch_worktree/config/GALE01/symbols.txt#line=31081,symbols_txt
data_symbol,@223,0x804DA0F0,.sdata2,object,0x8,local,double,src/melee/ft/chara/ftCrazyHand/ftCh_FingerBeam.c,.sdata2,/Users/Ford/Github Repos/oss/gamecube-decomp-harness/projects/melee/state/epoch_worktree/config/GALE01/symbols.txt#line=31082,symbols_txt
data_symbol,@224,0x804DA0F8,.sdata2,object,0x8,local,double,src/melee/ft/chara/ftCrazyHand/ftCh_FingerBeam.c,.sdata2,/Users/Ford/Github Repos/oss/gamecube-decomp-harness/projects/melee/state/epoch_worktree/config/GALE01/symbols.txt#line=31083,symbols_txt
data_symbol,@185,0x804DA100,.sdata2,object,0x4,local,float,src/melee/ft/chara/ftCrazyHand/ftCh_BackAirplane1.c,.sdata2,/Users/Ford/Github Repos/oss/gamecube-decomp-harness/projects/melee/state/epoch_worktree/config/GALE01/symbols.txt#line=31084,symbols_txt
data_symbol,@186,0x804DA104,.sdata2,object,0x4,local,float,src/melee/ft/chara/ftCrazyHand/ftCh_BackAirplane1.c,.sdata2,/Users/Ford/Github Repos/oss/gamecube-decomp-harness/projects/melee/state/epoch_worktree/config/GALE01/symbols.txt#line=31085,symbols_txt
